name,sku,price,salePrice,stockQuantity,status,isFeatured,categories,images,description,shortDescription
"1948 World Series Championship Ring - Cleveland Indians - October, 1948","WS048",35,,100,PUBLISHED,false,"Champions By Year > 1948,League > MLB - Major League Baseball > AL Central Division > Cleveland Guardians,Teams > Cleveland Indians (MLB),Your City > Cleveland Pro Teams,Championships/Finals > World Series Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_8066.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_8067.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_8068.png","<span style=""font-weight: 400;"">The 1948 Cleveland Indians World Series ring features a square pale-yellow gold face with a square deep black enamel background that almost entirely fills the ring face, creating strong contrast with the dazzling raised silver-toned decorative elements within the black enamel base. At the top of the black panel, a circular clear stone is set within a silver diamond-shaped frame, with ornate scrollwork composed of clustered small stones cascading beneath the left and right sides of the diamond-shape. Below the central motif, raised silver lettering reads “WORLD CHAMPIONS CLEVELAND INDIANS 1948.” Both shoulders use a textured, gold-dotted background with minimal script and imagery, entirely detailed in pale-yellow gold. One shoulder is engraved “FELLER” (Bob Feller — starting pitcher, franchise ace) across the top, with a baseball graphic in the centre, and Feller’s jersey number (19) at the bottom. The opposite shoulder contains engraved championship text reading “WORLD CHAMPS 1948”. The contrasting black enamel face and silver-toned detailing raised against its gold body gives the ring a distinctive late-1940s appearance, marking a stylistic departure from earlier all-gold championship designs.</span>","<p data-start=""0"" data-end=""278""><strong data-start=""44"" data-end=""55"">League:</strong> Major League Baseball (American League — AL Central*)<br data-start=""109"" data-end=""112"" /><strong data-start=""112"" data-end=""130"">Series Result:</strong> Cleveland Indians defeated Boston Braves (4–2)<br data-start=""177"" data-end=""180"" /><strong data-start=""180"" data-end=""200"">Series Standout:</strong> Bob Lemon — Pitcher; key contributors: Bob Feller, Larry Doby, Lou Boudreau</p> \n<p data-start=""280"" data-end=""1446"">The 1948 Cleveland Indians secured their second World Series championship and first since 1920, ending a 28-year drought by defeating the Boston Braves in six games. Cleveland dropped Game 1 before responding with strong pitching and balanced offense to take control of the series, ultimately clinching the title 4–2. Bob Feller, whose name appears on this ring, was the club’s ace right-handed pitcher and one of baseball’s most dominant stars of the era. By 1948, Feller had already established himself as a multiple-time All-Star and would finish his career with one World Series championship (1948) despite numerous dominant regular seasons. Fellow pitchers Bob Lemon and Gene Bearden delivered key wins, while player-manager Lou Boudreau contributed both leadership and offensive production. Larry Doby, one year after becoming the American League’s first Black player, also played a significant role. The championship is often remembered as Cleveland’s golden post-war peak, as the franchise — known as the Cleveland Indians throughout this period — captured its last World Series title for decades, making memorabilia from this season particularly historic.</p>"
"1954 World Series Championship Ring - New York Giants (San Fransisco - September-October, 1954","WS054",35,,100,PUBLISHED,false,"Champions By Year > 1954,League > MLB - Major League Baseball > NL West Division > San Fransisco Giants,Teams > San Fransisco Giants (MLB),Your City > San Fransisco Pro Teams,Championships/Finals > World Series Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7210.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7211.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7212.png","The ring features a bold gold square-style face with a central raised stone, surrounded by black enamel reading “WORLD CHAMPIONS” and “1954.” The shoulders are packed with character — one side features crossed bats and baseball imagery, while the other includes raised detailing tied to the championship year. The contrast between the polished gold and deep black enamel gives it a rugged, old-school feel, while the square layout makes it stand out compared to earlier rounded designs — a ring that feels as solid and decisive as the sweep it represents.","<p class=""isSelectedEnd""><strong>League:</strong> Major League Baseball (National League) \n<strong>Series Result:</strong> New York Giants defeated Cleveland Indians (4–0) \n<strong>World Series MVP:</strong> No official MVP (Series standout: Willie Mays — Center Fielder)</p> \nThe Giants swept a heavily favoured Cleveland team in one of the most memorable upsets of the era. Willie Mays delivered “The Catch” — arguably the most famous defensive play in baseball history — while the team dominated across all four games. This was the Giants’ last championship before relocating to San Francisco, making it a historic closing chapter in New York."
"1955 World Series Championship Ring - Los Angeles (Brooklyn) Dodgers -September-October, 1955","WS055",35,,100,PUBLISHED,false,"Champions By Year > 1955,Your City > Brooklyn Pro Teams,League > MLB - Major League Baseball > NL West Division > Los Angeles Dodgers,Teams > Los Angeles Dodgers (MLB),Your City > Los Angeles Pro Teams,Championships/Finals > World Series Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7083.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7085.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7084.png","The ring features a gold signet face with a deep blue enamel centre, highlighting a diamond-shaped setting with a central stone. Around it, bold lettering reads “BROOKLYN WORLD CHAMPIONS,” giving it a strong, proud identity. The shoulders bring the story to life — one side showcases a detailed baseball with bat and stitching, while the other includes Dodgers script-style detailing and “1955” engraving, surrounded by leaf-like patterns that add movement and texture. The blue enamel pops against the gold, creating a vibrant, celebratory look — fitting for a long-awaited victory that finally flipped the script against the Yankees.","<p class=""isSelectedEnd""><strong>League:</strong> Major League Baseball (National League) \n<strong>Series Result:</strong> Brooklyn Dodgers defeated New York Yankees (4–3) \n<strong>World Series MVP:</strong> No official MVP (Series standout: Johnny Podres — Pitcher)</p> \nThe Brooklyn Dodgers finally broke through in 1955, defeating the Yankees in seven games to win their first and only World Series in Brooklyn. Johnny Podres pitched a shutout in Game 7, while stars like Duke Snider and Jackie Robinson contributed throughout the series. After years of falling short, this was the ultimate redemption — one of baseball’s most emotional championship wins."
"1957 World Series Championship Ring - Atlanta (Milwaukee) Braves - October, 1957","WS057",35,,100,PUBLISHED,false,"Champions By Year > 1957,League > MLB - Major League Baseball > NL East Division > Atlanta Braves,Teams > Atlanta Braves (MLB),Your City > Atlanta Pro Teams,All Time Greats > Hank Aaron (MLB),Your City > Milwaukee Pro Teams,Championships/Finals > World Series Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_7925.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_7926.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_7927.png","<span style=""font-weight: 400;"">The 1957 Milwaukee Braves World Series ring features a square deep yellow-gold face with a central circular clear stone set within a layered diamond-shaped gold frame. Four smaller red stones are positioned around the central diamond, forming a cross-like arrangement, with engraved laurel leaves filling the corners of the square face. The outer border of the face includes an engraving of “WORLD CHAMPS” at the top and bottom of the border, set against a recessed background that enhances contrast. One shoulder displays a raised Braves logo, with “1957” engraved prominently below, all set against textured gold engraving. The opposite shoulder is engraved “HANK AARON” (right fielder, franchise cornerstone), with the Braves tomahawk-style script logo beneath and additional decorative banner elements, with his jersey number (44) at the bottom. The fully gold engraved construction with small red accent stones reflects the bold mid-1950s championship styling and distinguishes the design from earlier Braves-era rings</span>","<b>1957 World Series — Milwaukee Braves (Atlanta Braves)</b><b> \n</b> <b>League:</b><span style=""font-weight: 400;""> Major League Baseball (National League — NL East*)</span><span style=""font-weight: 400;""> \n</span> <b>Series Result:</b><span style=""font-weight: 400;""> Milwaukee Braves defeated New York Yankees (4–3)</span><span style=""font-weight: 400;""> \n</span> <b>Series Standout:</b><span style=""font-weight: 400;""> Lew Burdette — Pitcher; key contributors: Hank Aaron, Eddie Mathews</span> \n \n<span style=""font-weight: 400;"">The 1957 Milwaukee Braves captured their first World Series championship since relocating from Boston and their first overall title since 1914, defeating the heavily favoured New York Yankees in a seven-game series. The Braves jumped ahead early, but the Yankees forced a decisive Game 7 before Milwaukee secured the 4–3 victory. Lew Burdette delivered one of the most dominant pitching performances in World Series history, winning three complete games, including the clinching finale. Hank Aaron, whose name appears on this ring, played right field and was already emerging as one of baseball’s brightest stars; by 1957 he had won his first championship and would finish his Hall of Fame career with one World Series title (1957), while going on to break Babe Ruth’s all-time home run record in 1974. Aaron provided key offensive production throughout the series, supported by slugger Eddie Mathews. This championship marked Milwaukee’s peak during their short but successful era in Wisconsin before relocating again to Atlanta in 1966. The franchise competed as the Boston Braves during earlier World Series appearances (1914), then as the Milwaukee Braves (1953–1965), and later as the Atlanta Braves (1966–present).</span>"
"1959 World Series Championship Ring - Los Angeles Dodgers - October, 1959","WS059",35,,100,PUBLISHED,false,"Champions By Year > 1959,League > MLB - Major League Baseball > NL West Division > Los Angeles Dodgers,Teams > Los Angeles Dodgers (MLB),Your City > Los Angeles Pro Teams,Championships/Finals > World Series Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6380.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6381.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6382.png","The ring features a bold gold circular face with deep black enamel, surrounding a raised diamond-shaped setting holding a clear centre stone. “LOS ANGELES WORLD CHAMPIONS” wraps prominently around the face. One shoulder showcases a crossed-bats baseball design with facsimile signature-style engraving, while the opposite side highlights “1959” above a detailed Los Angeles skyline, symbolising the franchise’s new home. The combination of black enamel contrast, geometric diamond setting, and skyline imagery creates a ring that visually celebrates both the championship and the team’s relocation legacy.","<p class=""isSelectedEnd""><strong>League:</strong> Major League Baseball (National League) \n<strong>Series Result:</strong> Los Angeles Dodgers defeated Chicago White Sox (4–2) \n<strong>Series Standout:</strong> Larry Sherry — Pitcher (Series hero); key contributors: Duke Snider, Gil Hodges</p> \nFormerly located in Brooklyn, the Los Angeles Dodgers captured their first World Series separate from their former team identity in 1959, defeating the White Sox in six games and announcing the franchise’s successful move west. Pitcher Larry Sherry dominated late in the series, earning two wins and a save, while veteran leaders Duke Snider and Gil Hodges powered the offence. This championship marked the beginning of the Dodgers’ California-era success and cemented their transition from Brooklyn to Los Angeles."
"1960 World Series Championship Ring - New York Yankees - October, 1960","WS060",35,,100,PUBLISHED,false,"Champions By Year > 1960,Your City > New York City Pro Teams,League > MLB - Major League Baseball > AL East Division > New York Yankees,Teams > New York Yankees (MLB),Championships/Finals > World Series Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_8069.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_8070.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_8071.png","<span style=""font-weight: 400;"">In 1960 the New York Yankees came back with an extravagant, never-before-seen design, featuring a round bright yellow-gold face with a multi-coloured gemstone arrangement, of pink, white and blue stone stripes within the hat that sits atop a baseball bat (team logo), and larger stones of each colour (pink, white, blue) surrounding this logo, with “Yankees” cursive script intersecting the bat. Outside this central gold backed oval face, an outermost border is engraved with “AMERICAN LEAGUE CHAMPIONS”. Both shoulders are identical, featuring a raised baseball set against a sunburst-style engraved background, with “1960” engraved at the top of the panels. The ring’s use of coloured stones and celebratory layout marks a departure from the earlier minimalist Yankees championship rings, reflecting evolving early-1960s design trends.</span>","<b>League</b><span style=""font-weight: 400;"">: Major League Baseball (American League — AL East*)</span><span style=""font-weight: 400;""> \n</span><b>Series Result</b><span style=""font-weight: 400;"">: Pittsburgh Pirates defeated New York Yankees (4–3)</span><span style=""font-weight: 400;""> \n</span><b>Series Standout</b><span style=""font-weight: 400;"">: Bobby Richardson — Second Baseman; key contributors: Mickey Mantle, Roger Maris, Whitey Ford</span> \n \n<span style=""font-weight: 400;"">Although the New York Yankees did not win the 1960 World Series, this commemorative ring design reflects their American League championship that season. The Yankees captured the AL pennant behind the powerful lineup of Mickey Mantle and newly acquired slugger Roger Maris, who would soon combine for one of baseball’s most famous home-run races. The World Series itself became one of the most dramatic in history: the Yankees outscored Pittsburgh 55–27 overall, winning three games by large margins, yet lost the series 4–3 after Bill Mazeroski’s walk-off home run in Game 7 — the first Game 7 walk-off homer in World Series history. Bobby Richardson earned World Series MVP honours despite playing for the losing team, while Mantle continued his role as franchise cornerstone, adding to his already impressive championship résumé (1951, 1952, 1953, 1956, 1958) and eventually finishing with seven titles (adding 1961 and 1962). The 1960 season marked a transition point for the Yankees as they moved toward another early-1960s dynasty built around Mantle, Maris, and a deep pitching staff. The franchise has competed as the New York Yankees since 1913, maintaining continuity as MLB’s most decorated championship club.</span>"
"1963 World Series Championship Ring - Los Angeles Dodgers - October, 1963","WS063",35,,100,PUBLISHED,false,"Champions By Year > 1963,League > MLB - Major League Baseball > NL West Division > Los Angeles Dodgers,Teams > Los Angeles Dodgers (MLB),Your City > Los Angeles Pro Teams,Championships/Finals > World Series Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7593.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7594.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_7595.png","Back with a completely different look, apart from the same consistent details and team-specific imagery on the sides, the 1963 Los Angeles Dodgers championship ring features a gold face with vivid blue enamel centre, highlighting a polished gemstone. “LOS ANGELES WORLD CHAMPIONS” circles the top. The shoulders display bat-and-ball imagery and detailed baseball engravings, along with championship text and season references. The bright blue enamel gives the ring a vibrant, West Coast identity tied to the Dodgers’ rising dominance.","<p class=""isSelectedEnd""><strong>League:</strong> Major League Baseball (National League) \n<strong>Series Result:</strong> Los Angeles Dodgers defeated New York Yankees (4–0) \n<strong>Series Standout:</strong> Sandy Koufax — Pitcher</p> \nComing back with another World Series title, only 3 years after their last win, the Los Angeles Dodgers proved themselves yet again to be a force to be reckoned with against their competitors in MLB. The Dodgers swept the Yankees in 1963 behind the dominant pitching of Sandy Koufax and Don Drysdale. Koufax delivered two wins and 23 strikeouts, while the Dodgers shut down the Yankees’ offence entirely. This victory marked the Dodgers’ second title in Los Angeles and showcased one of baseball’s greatest pitching staffs."
"1964 World Series Championship Ring - St Louis Cardinals - October, 1964","WS064",25,,100,PUBLISHED,false,"Champions By Year > 1964,League > MLB - Major League Baseball > NL Central Division > St Louis Cardinals,Teams > St Louis Cardinals (MLB),Your City > St Louis Pro Teams,Championships/Finals > World Series Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6572.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6573.png,https://youbethechamp.com.au/wp-content/uploads/2026/03/IMG_6574.png","The ring features a bold gold circular face with red enamel background, surrounding the familiar design style of a diamond-shaped centre setting with a clear stone. “ST. LOUIS CARDINALS WORLD CHAMPIONS” frames the top. One shoulder displays “WHITE” (first baseman), due to his critical role in helping to guide the team towards victory, and his player number at the time (12) with crossed bats and a baseball featured over the number. While the opposite panel features the Cardinals insignia with and the winning year (1964) engraved above it. The red enamel contrasts strongly with the gold, creating a vibrant, team-colour-focused championship design.","<p class=""isSelectedEnd""><strong>League:</strong> Major League Baseball (National League) \n<strong>Series Result:</strong> St. Louis Cardinals defeated New York Yankees (4–3) \n<strong>Series Standout:</strong> Bob Gibson — Pitcher; key contributor: Bill White — First Baseman</p> \nThe Cardinals defeated the Yankees in a dramatic seven-game series, highlighted by Bob Gibson’s dominant pitching. Bill White (#12 during this time, but wore #26 later for majority of his career), whose name appears on this ring, provided leadership and offensive production as St. Louis captured its 7th World Series title. The victory ended the Yankees’ extended run of championships."
"Atlanta Braves (Boston) Set - 4 World Series Rings - 1914, 1957, 1995, 2021","BA10",115,,100,PUBLISHED,false,"League > MLB - Major League Baseball > NL East Division > Atlanta Braves,Teams > Atlanta Braves (MLB),Your City > Atlanta Pro Teams,Complete Team Sets - All Teams - NFL\,NBA\,MLB\,NHL > MLB – World Series Championship Rings Complete Team Sets","https://placehold.co/600x600/1a1a1a/gold?text=Image+Coming+Soon","",""
"Detroit Tigers Set - 4 World Series Rings - 1935, 1945, 1968, 1984","BA09",115,,100,PUBLISHED,false,"Your City > Detroit Pro Teams,League > MLB - Major League Baseball > AL Central Division > Detroit Tigers,Teams > Detroit Tigers (MLB),Complete Team Sets - All Teams - NFL\,NBA\,MLB\,NHL > MLB – World Series Championship Rings Complete Team Sets","https://placehold.co/600x600/1a1a1a/gold?text=Image+Coming+Soon","",""
"Oakland A's (Philadelphia) Set - 9 World Series Rings - 1910, 1911, 1913, 1929, 1930, 1972, 1973, 1974, 1989","BA05",275,,100,PUBLISHED,false,"Complete Team Sets - All Teams - NFL\,NBA\,MLB\,NHL > MLB – World Series Championship Rings Complete Team Sets,League > MLB - Major League Baseball > AL West Division > Oakland A's,Teams > Oakland Athletics (MLB),Your City > Oakland Pro Teams,All Time Greats > Rickey Henderson (MLB)","https://placehold.co/600x600/1a1a1a/gold?text=Image+Coming+Soon","",""
"Boston Red Sox Set - 9 World Series Rings - 1903, 1912, 1915, 1916, 1918, 2004, 2007, 2013, 2018","BA04",275,,100,PUBLISHED,false,"All Time Greats > Babe Ruth (MLB),Your City > Boston Pro Teams,League > MLB - Major League Baseball > AL East Division > Boston Red Sox,Teams > Boston Red Sox (MLB),All Time Greats > Cy Young (MLB),Complete Team Sets - All Teams - NFL\,NBA\,MLB\,NHL > MLB – World Series Championship Rings Complete Team Sets,All Time Greats > Pedro Martinez (MLB)","https://placehold.co/600x600/1a1a1a/gold?text=Image+Coming+Soon","",""
"Los Angeles Dodgers (Brooklyn) Set - 9 World Series Rings - 1955, 1959, 1963, 1965, 1981, 1988, 2020, 2024, 2025","BA03",275,,100,PUBLISHED,false,"Your City > Brooklyn Pro Teams,League > MLB - Major League Baseball > NL West Division > Los Angeles Dodgers,Teams > Los Angeles Dodgers (MLB),Your City > Los Angeles Pro Teams,Complete Team Sets - All Teams - NFL\,NBA\,MLB\,NHL > MLB – World Series Championship Rings Complete Team Sets","https://placehold.co/600x600/1a1a1a/gold?text=Image+Coming+Soon","",""
"Cleveland Indians Set - 2 World Series Rings - 1920, 1948","BA14",65,,100,PUBLISHED,false,"League > MLB - Major League Baseball > AL Central Division > Cleveland Guardians,Teams > Cleveland Indians (MLB),Your City > Cleveland Pro Teams,Complete Team Sets - All Teams - NFL\,NBA\,MLB\,NHL > MLB – World Series Championship Rings Complete Team Sets","https://placehold.co/600x600/1a1a1a/gold?text=Image+Coming+Soon","",""
"San Fransisco Giants Set - 8 World Series Rings - 1905, 1921, 1922, 1933, 1954, 2010, 2012, 2014","BA06",240,,100,PUBLISHED,false,"Complete Team Sets - All Teams - NFL\,NBA\,MLB\,NHL > MLB – World Series Championship Rings Complete Team Sets,League > MLB - Major League Baseball > NL West Division > San Fransisco Giants,Teams > San Fransisco Giants (MLB),Your City > San Fransisco Pro Teams,All Time Greats > Willie Mays (MLB)","https://placehold.co/600x600/1a1a1a/gold?text=Image+Coming+Soon","",""
"Pittsburgh Pirates Set - 5 World Series Rings - 1909, 1925, 1960, 1971, 1979","BA08",130,,100,PUBLISHED,false,"All Time Greats > Honus Wagner (MLB),Complete Team Sets - All Teams - NFL\,NBA\,MLB\,NHL > MLB – World Series Championship Rings Complete Team Sets,League > MLB - Major League Baseball > NL Central Division > Pittsburgh Pirates,Teams > Pittsburgh Pirates (MLB),Your City > Pittsburgh Pro Teams","https://placehold.co/600x600/1a1a1a/gold?text=Image+Coming+Soon","",""
"Chicago White Sox Set - 3 World Series Rings - 1906, 1917, 2005","BA12",90,,100,PUBLISHED,false,"Your City > Chicago Pro Teams,League > MLB - Major League Baseball > AL Central Division > Chicago White Sox,Teams > Chicago White Sox (MLB),Complete Team Sets - All Teams - NFL\,NBA\,MLB\,NHL > MLB – World Series Championship Rings Complete Team Sets","https://placehold.co/600x600/1a1a1a/gold?text=Image+Coming+Soon","",""
"Chicago Cubs Set - 3 World Series Rings - 1907, 1908, 2016 - The End of the CURSE OF THE BILLYGOAT!!!","BA13",90,,100,PUBLISHED,false,"League > MLB - Major League Baseball > NL Central Division > Chicago Cubs,Teams > Chicago Cubs (MLB),Your City > Chicago Pro Teams,Complete Team Sets - All Teams - NFL\,NBA\,MLB\,NHL > MLB – World Series Championship Rings Complete Team Sets,All Time Greats > Steve Bartman (MLB)","https://placehold.co/600x600/1a1a1a/gold?text=Image+Coming+Soon","",""
"Cincinnati Reds Set - 5 World Series Rings - 1919, 1940, 1975, 1976, 1990","BA07",130,,100,PUBLISHED,false,"Your City > Cincinnati Pro Teams,League > MLB - Major League Baseball > NL Central Division > Cincinnati Reds,Teams > Cincinnati Reds (MLB),Complete Team Sets - All Teams - NFL\,NBA\,MLB\,NHL > MLB – World Series Championship Rings Complete Team Sets","https://placehold.co/600x600/1a1a1a/gold?text=Image+Coming+Soon","",""
"St Loius Cardinals Set - 11 World Series Rings - 1926, 1931, 1934, 1942, 1944, 1946, 1964, 1967, 1982, 2006, 2011","BA02",0,,100,PUBLISHED,false,"Complete Team Sets - All Teams - NFL\,NBA\,MLB\,NHL > MLB – World Series Championship Rings Complete Team Sets,League > MLB - Major League Baseball > NL Central Division > St Louis Cardinals,Teams > St Louis Cardinals (MLB),Your City > St Louis Pro Teams","https://placehold.co/600x600/1a1a1a/gold?text=Image+Coming+Soon","",""
"NBA Finals Series Championship Ring 1964 - Boston Celtics - April 1964","NF064",35,,100,PUBLISHED,false,"Champions By Year > 1964,All Time Greats > Bill Russell (NBA),League > NBA - National Basketball Association > EC Atlantic > Boston Celtics,Teams > Boston Celtics (NBA),Your City > Boston Pro Teams,Championships/Finals > NBA Finals Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_7742.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_7743.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_7744.png","<span style=""font-weight: 400;"">The 1964 Boston Celtics championship ring continues the same design. The round pale yellow-gold face features black enamel detailing and a central clear stone within a white enamel circular panel. The outer border reads “WORLD CHAMPIONS.” Both shoulders are identical, with horizontally lined black enamel panels, “1964” engraved at the top, followed by the shamrock emblem and “CELTICS.”</span>","<b>League:</b><span style=""font-weight: 400;""> National Basketball Association (NBA — Eastern Division*)</span><span style=""font-weight: 400;""> \n</span> <b>Series Result:</b><span style=""font-weight: 400;""> Boston Celtics defeated San Francisco Warriors (4–1)</span><span style=""font-weight: 400;""> \n</span> <b>Series Standout:</b><span style=""font-weight: 400;""> Bill Russell — Center; key contributors: Sam Jones, John Havlicek</span> \n \n<span style=""font-weight: 400;"">The Celtics captured their sixth consecutive championship in 1964, defeating the San Francisco Warriors 4–1. Bill Russell dominated defensively, while Sam Jones and John Havlicek provided scoring. Wilt Chamberlain led the Warriors but could not overcome Boston’s team-oriented approach. Russell earned his seventh championship, and Boston’s dynasty reached historic levels, tying earlier professional sports dominance records.</span>"
"NBA Finals Series Championship Ring 1963 - Boston Celtics - April 1963","NF063",35,,100,PUBLISHED,false,"Champions By Year > 1963,All Time Greats > Bill Russell (NBA),League > NBA - National Basketball Association > EC Atlantic > Boston Celtics,Teams > Boston Celtics (NBA),Your City > Boston Pro Teams,Championships/Finals > NBA Finals Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_7736.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_7737.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_7738.png","<span style=""font-weight: 400;"">The 1963 Boston Celtics championship ring remains identical in design to previous years. The round pale yellow-gold face with black enamel detailing surrounds a central clear stone set within a white enamel circular panel. Textured gold-and-black borders create a layered appearance. “WORLD CHAMPIONS” wraps the face, and both shoulders feature identical horizontally lined black enamel panels with “1963” at the top, followed by the shamrock emblem and “CELTICS” text.</span>","<b>League:</b><span style=""font-weight: 400;""> National Basketball Association (NBA — Eastern Division*)</span><span style=""font-weight: 400;""> \n</span> <b>Series Result:</b><span style=""font-weight: 400;""> Boston Celtics defeated Los Angeles Lakers (4–2)</span><span style=""font-weight: 400;""> \n</span> <b>Series Standout:</b><span style=""font-weight: 400;""> Bill Russell — Center; key contributors: Sam Jones, John Havlicek</span> \n \n<span style=""font-weight: 400;"">Boston claimed its fifth consecutive championship in 1963, defeating the Los Angeles Lakers 4–2. Bill Russell controlled the paint, while Sam Jones delivered scoring consistency and John Havlicek continued emerging as a key contributor. The Lakers again challenged Boston behind Jerry West and Elgin Baylor, but Boston’s depth and defensive identity remained superior. This victory marked Russell’s sixth championship and further entrenched Boston as the dominant team of the era.</span>"
"NBA Finals Series Championship Ring 1962 - Boston Celtics - April 1962","NF062",35,,100,PUBLISHED,false,"Champions By Year > 1962,All Time Greats > Bill Russell (NBA),League > NBA - National Basketball Association > EC Atlantic > Boston Celtics,Teams > Boston Celtics (NBA),Your City > Boston Pro Teams,Championships/Finals > NBA Finals Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_7733.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_7734.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_7735.png","<span style=""font-weight: 400;"">The 1962 Boston Celtics championship ring uses the same round-face design established in 1957. The pale yellow-gold ring features black enamel detailing, a central clear stone set within a layered white enamel circular panel, and textured gold-and-black borders. The outer ring reads “WORLD CHAMPIONS.” Both shoulders are identical, with horizontally lined black enamel panels, “1962” engraved at the top, followed by a shamrock emblem and “CELTICS” text.</span>","<b>League:</b><span style=""font-weight: 400;""> National Basketball Association (NBA — Eastern Division*)</span><span style=""font-weight: 400;""> \n</span> <b>Series Result:</b><span style=""font-weight: 400;""> Boston Celtics defeated Los Angeles Lakers (4–3)</span><span style=""font-weight: 400;""> \n</span> <b>Series Standout:</b><span style=""font-weight: 400;""> Bill Russell — Center; key contributors: Sam Jones, Bob Cousy, Elgin Baylor (opponent standout)</span> \n \n<span style=""font-weight: 400;"">The 1962 Finals produced one of the most dramatic series of the decade, with Boston defeating the Los Angeles Lakers 4–3 in overtime of Game 7. This marked Boston’s fourth consecutive championship. Bill Russell dominated defensively, while Sam Jones delivered clutch scoring, including key baskets late in the series. The Lakers, led by Elgin Baylor and Jerry West, pushed Boston to the limit, but the Celtics’ composure and experience prevailed. This series further intensified the Celtics–Lakers rivalry that would define the 1960s. Russell earned his fifth championship, and Boston’s dynasty continued to grow.</span>"
"NBA Finals Series Championship Ring 1961 - Boston Celtics - April 1961","NF061",35,,100,PUBLISHED,false,"Champions By Year > 1961,All Time Greats > Bill Russell (NBA),League > NBA - National Basketball Association > EC Atlantic > Boston Celtics,Teams > Boston Celtics (NBA),Your City > Boston Pro Teams,Championships/Finals > NBA Finals Championship Rings","https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_7730.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_7732.png,https://youbethechamp.com.au/wp-content/uploads/2026/02/IMG_7731.png","<span style=""font-weight: 400;"">The 1961 Boston Celtics championship ring continues the identical design used from 1957 onward. The round pale yellow-gold face features bold black enamel contrast with a central clear stone set inside a white enamel circular panel with black lining. Textured gold and black borders surround the centre, creating a layered target-style appearance. The outer border reads “WORLD CHAMPIONS.” Both shoulders are identical with horizontally lined black enamel panels, “1961” engraved at the top, followed by a textured shamrock emblem and “CELTICS” text beneath.</span>","<b>League:</b><span style=""font-weight: 400;""> National Basketball Association (NBA — Eastern Division*)</span><span style=""font-weight: 400;""> \n</span> <b>Series Result:</b><span style=""font-weight: 400;""> Boston Celtics defeated St. Louis Hawks (4–1)</span><span style=""font-weight: 400;""> \n</span> <b>Series Standout:</b><span style=""font-weight: 400;""> Bill Russell — Center; key contributors: Bob Cousy, Tom Heinsohn, Sam Jones</span> \n \n<span style=""font-weight: 400;"">Boston captured its third consecutive championship in 1961, defeating the St. Louis Hawks 4–1. Bill Russell’s defensive dominance and rebounding overwhelmed St. Louis, while veteran Bob Cousy orchestrated the offense in one of his final championship seasons. Sam Jones emerged as a rising star, contributing crucial scoring, and Tom Heinsohn added offensive consistency. This victory extended Boston’s growing dynasty and showed their increasing control over the league. Russell now had four titles, and the Celtics’ balanced roster began separating them from challengers.</span>"
